Beschreibung,"Datum
           
           Zeit",File,ID,Ort,URL,Veranstalter
Themen: Zur Durchsetzung der Ausschaffung krimineller Ausländer (Durchsetzungsinitiative). Volksinitiative StGB und MStG. Ausschaffung krimineller Ausländer,Di 24.06.2014 12:30,5210.html,5210,"Medienzentrum Bundeshaus, kleiner Konferenzraum Centre de presse du Palais fédéral, petite salle de conférences Bern",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5210.html,SPK-S
