Beschreibung,"Datum
           
           Zeit",File,ID,Ort,TITLE,URL,Veranstalter
"2. Stufe konjunkturelle Stabilisierungsmassnahmen, Voranschlag 2009. Nachtrag Ia; weitere Massnahmen",Mi 25.02.2009 17:30,1849.html,1849,"Medienzentrum Bundeshaus, kleiner Konferenzraum Centre de presse du Palais fédéral, petite salle de conférences Bern",Point de presse,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1849.html,WAK-N
