"Datum
           
           Zeit",File,ID,Ort,TITLE,URL,Veranstalter
Do 19.02.2009 14:30,1836.html,1836,Medienzentrum Bundeshaus Centre de Presse du Palais fédéral Bern,Medienkonferenz des Bundespräsidenten zum Entscheid der FINMA in Sachen UBS,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1836.html,Bundeskanzlei
