"Datum
           
           Zeit",File,ID,Kontakt,Ort,TITLE,URL,Veranstalter
Do 30.10.2008 14:30 - 17:30,1585.html,1585,"Linda Shepard, 079 544 48 16",3003 Bern,Staatsbesuch Ungarn,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1585.html,Eidgenössisches Departement für auswärtige Angelegenheiten
