Beschreibung,"Datum
           
           Zeit",File,ID,Ort,TITLE,URL,Veranstalter
"Themen: StGB und MStG. Ausschaffung krimineller Ausländer Zur Durchsetzung der Ausschaffung krimineller Ausländer (Durchsetzungsinitiative). Volksinitiative Der Point de presse findet statt, sofern die Vorberatung abgeschlossen werden konnten. Beginn nicht vor 17.30 Uhr.",Di 20.05.2014 17:30 Abgesagt,5152.html,5152,"Parlamentsgebäude, vor dem Zimmer 3 Palais du Parlement, devant la salle 3 Bern",Point de presse,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5152.html,SPK-S
