Datum,File,ID,Ort,TITLE,URL,Veranstalter
Mi 21.04.2010,2493.html,2493,Bern,Keine Medienkonferenz zur Bundesratssitzung,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2493.html,Bundeskanzlei
