Beschreibung,Datum,File,ID,Kontakt,Ort,URL,Veranstalter
"3-tägiger Kurs (jeweils 8., 15. und 22.3.2007). Dieser Kurs ist an Personen gerichtet, die mit Raumplanungsfragen zu tun haben, mit ihrem Tätigkeitsgebiet aber noch wenig vertraut sind. Geeignet ist er auch für neu gewählte Gemeinderatsmitglieder oder Mitglieder von Bau- und Planungskommissionen.",Do 15.03.2007,378.html,378,Schweizerische Vereinigung für Landesplanung VLP-ASPAN,Zofingen AG,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-378.html,Bundesamt für Raumentwicklung (ARE)
