Beschreibung,"Datum
           
           Zeit",File,ID,Ort,URL,Veranstalter
Gesamtschau FinöV Stand der Restrukturierung von SBB Cargo,Di 01.04.2008 15:00 - 15:30,1152.html,1152,"Medienzentrum Bundeshaus, kleiner Konferenzraum Centre de presse du Palais fédéral, petite salle de conférence Bern",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1152.html,KVF-S
