Beschreibung,Datum,File,ID,Kontakt,Ort,Sonstiges,URL,Veranstalter
-,Sa 23.06.2012,4044.html,4044,Sozialdemokratische Partei der Schweiz Parti Socialiste Suisse 031 329 69 82,Volkshaus Basel,"Attachments Einladung an die Medien (PDF, 220 kB)",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4044.html,SP Schweiz
