Beschreibung,Datum,File,ID,Ort,URL,Veranstalter
Pa.Iv. Pfisterer Thomas. Bürgerrechtsgesetz. Änderung (MK nur wenn fertig beraten),Di 23.10.2007,867.html,867,Medienzentrum Bundeshaus Konferenzsaal Centre de presse du Palais fédéral Salle de conférence Bern,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-867.html,SPK-S
