"Datum
           
           Zeit",File,ID,Kontakt,Ort,Sonstiges,URL,Veranstalter
Do 28.02.2008 10:00,952.html,952,"Rudolf Lanz, Leiter Information Preisüberwachung, Tel. 031 322 21 05",Medienzentrum Bundeshaus Konferenzsaal Centre de presse du Palais fédéral Bern,"Attachments Einladung an die Medien / Invitation aux médias (PDF, 27 kB)",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-952.html,Preisüberwachung
