Beschreibung,Datum,File,ID,Ort,Sonstiges,TITLE,URL,Veranstalter
Sondersession vom 15. bis 17. April 2013,Mo 15.04.2013,4376.html,4376,Parlamentsgebäude Palais du Parlement Palazzo del Parlamento Bern,Links Die Bundesversammlung - Das Schweizer Parlament,Sondersession des Nationalrats,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4376.html,Bundesversammlung
