Beschreibung,Datum,File,ID,Ort,TITLE,URL,Veranstalter
Medienkonferenz des Bundesrates,Fr 19.12.2008,1350.html,1350,"Medienzentrum Bundeshaus, Konferenzsaal Centre de presse du Palais fédéral, Salle de conférences Bern",Letzte Bundesratssitzung 2008,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1350.html,Bundeskanzlei
