Beschreibung,Datum,File,ID,Ort,Sonstiges,TITLE,URL,Veranstalter
-,Fr 17.05.2013,4643.html,4643,Bern,Links Medienmitteilung vom 10. Mai 2013,Von-Wattenwyl-Gespräche vom 17. Mai 2013,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4643.html,Der Bundesrat
