"Datum
           
           Zeit",File,ID,Ort,TITLE,URL,Veranstalter
Mo 21.07.2008 16:30,1372.html,1372,Medienzentrum Bundeshaus Konferenzsaal 3003 Bern Bern,"Erklärung von Bundesrat Samuel Schmid, Chef VBS",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1372.html,"Eidgenössisches Departement für Verteidigung, Bevölkerungsschutz und Sport"
