"Datum
           
           Zeit",File,ID,Kontakt,Ort,Sonstiges,TITLE,URL,Veranstalter
Sa 07.06.2008 11:00,1281.html,1281,Anna Imfeld Kommunikation BAK / Communication OFD / Comunicazione UFC Tel 031 322 92 34 / 079 664 73 66,Museum für Gestaltung Zürich Vortragssaal / Salle de conférence / Sala conferenze Zürich,"Attachments Einladung an die Medien (PDF, 69 kB)","Vernissage der Ausstellung ""Die schönsten Schweizer Bücher 2007""",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1281.html,Bundesamt für Kultur
