Beschreibung,Datum,File,ID,Kontakt,Ort,TITLE,URL,Veranstalter
CVP-Landsgemeinde zum Mittelstand,Sa 24.08.2013,4552.html,4552,Marianne Binder Kommunikationchefin CVP Schweiz / Resp. de la communication du PDC suisse 079 686 01 31,Sempach (LU),Parteitag,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4552.html,CVP Schweiz
