Beschreibung,"Datum
           
           Zeit",File,ID,Ort,Sonstiges,TITLE,URL,Veranstalter
Thema: Massnahmen zur Erleichterung der Bereinigung des Steuerstreits der Schweizer Banken mit den Vereinigten Staaten. Dringliches Bundesgesetz Beginn nicht vor 14:30 Uhr,Di 18.06.2013 14:30,4702.html,4702,"Parlamentsgebäude, Zimmer 3 Palais du Parlement, salle 3 Bern","Attachments Einladung an die Medien / Invitation aux médias (PDF, 12 kB)",Point de presse,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4702.html,WAK-S
