Beschreibung,Datum,File,ID,Ort,TITLE,URL,Veranstalter
Medienkonferenz (nur wenn fertig beraten),Fr 23.02.2007,301.html,301,Medienzentrum 3003 Bern,Strafprozessrecht,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-301.html,RK/CAJ-N
