Beschreibung,Datum,File,ID,Kontakt,Ort,URL,Veranstalter
-,Sa 19.01.2013,4392.html,4392,Marianne Binder Kommunikationchefin CVP Schweiz / Resp. de la communication du PDC suisse 079 686 01 31,Olten (SO),https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4392.html,CVP Schweiz
