Beschreibung,"Datum
           
           Zeit",File,ID,Ort,TITLE,URL,Veranstalter
-,Do 01.09.2016 09:00,6302.html,6302,Bern MZ,Medienkonferenz des Bundesrates,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6302.html,Der Bundesrat
