"Datum
           
           Zeit",File,ID,Ort,TITLE,URL,Veranstalter
Fr 03.11.2006 09:30,133.html,133,ETH Zürich,Referat von Bundesrat Pascal Couchepin beim ETH-Symposium «Technologieentwicklung und Nachhaltigkeit in der Schweiz»,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-133.html,Eidgenössisches Departement des Innern
