Datum,File,ID,Ort,TITLE,URL,Veranstalter
Fr 27.06.2008,1314.html,1314,St. Gallen,Rede von Bundesrat Hans-Rudolf Merz am Tag der Bauwirtschaft 2008,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1314.html,Eidgenössisches Finanzdepartement
