Beschreibung,"Datum
           
           Zeit",File,ID,Ort,TITLE,URL,Veranstalter
Thema: Amtshilfegesuch der USA betreffend UBS AG. Abkommen,Mi 02.06.2010 14:45,2843.html,2843,"Parlamentsgebäude, vor dem Zimmer 3 Palais du Parlement, devant la salle 3 Bern",Point de presse,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2843.html,WAK-N
