Beschreibung,Datum,File,ID,Kontakt,Ort,TITLE,URL,Veranstalter
Der Konferenzsaal im 2. UG des Medienzentrums steht nicht zur Verfügung. Der kleine Konferenzraum kann bis und mit 17. März benutzt werden.,Mo 16.03.2009,1910.html,1910,BK Information 031 322 37 91,Medienzentrum Bundeshaus 3003 Bern,Umbau Medienzentrum Bundeshaus,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1910.html,Bundeskanzlei
