"Datum
           
           Zeit",File,ID,Kontakt,Ort,Sonstiges,TITLE,URL,Veranstalter
Di 23.10.2012 11:00,4350.html,4350,Information EDA Tel. +41 (0)31 322 31 53,Landgut Lohn Kehrsatz (Bern) Bern,"Attachments Medieneinladung und -programm (PDF, 76 kB)","Arbeitsbesuch von S.E. Karl Erjavec, Vize-Premierminister und Aussenminister von Slowenien",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4350.html,Eidgenössisches Departement für auswärtige Angelegenheiten
