Beschreibung,"Datum
           
           Zeit",File,ID,Ort,TITLE,URL,Veranstalter
Themen: Bürgerrechtsgesetz. Totalrevision Loi sur la nationalité. Révision totale Asylgesetz. Änderung Loi sur l'asile. Modification,Fr 19.10.2012 13:00 Abgesagt,4355.html,4355,"Medienzentrum Bundeshaus, Konferenzsaal Centre de presse du Palais fédéral, salle de conférences Bern",Medienkonferenz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4355.html,SGK-N
