Beschreibung,Datum,File,ID,Kontakt,Ort,TITLE,URL,Veranstalter
Medienkonferenz Zeit: Ab 14.30 Uhr,Do 13.03.2008,1123.html,1123,"Presse- und Informationsdienst UVEK, Tel. 031 322 55 11 Service de presse et d’information 031 322 55 11","UVEK, Sitzungszimmer 1 / DETEC, salle de réunion 1 Kochergasse 10 3011 Bern",SBB Cargo: Bundesrat Leuenberger trifft Vertreter des Kantons Freiburg und der SBB zum Gespräch,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1123.html,"Eidgenössisches Departement für Umwelt, Verkehr, Energie und Kommunikation"
