"Datum
           
           Zeit",File,ID,Kontakt,Ort,Sonstiges,TITLE,URL,Veranstalter
Fr 21.05.2010 09:30 - 15:45,2797.html,2797,Christoph Lauener Leiter Kommunikation BASPO / Chef Communication OFSPO / Responsabile Comunicazione UFSPO 032 327 61 33,"Bundesamt für Sport BASPO, Halle und Aussenanlagen End der Welt Office fédéral du sport OFSPO, Salle et stade de la Fin du Monde Ufficio federale dello sport UFSPO, Palestra ed impianti all'aperto della Fine del mondo 2532 Magglingen","Attachments Einladung an die Medien (PDF, 25 kB)",Magglinger Sporttag,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2797.html,Bundesamt für Sport
