"Datum
           
           Zeit",File,ID,Kontakt,Ort,TITLE,URL,Veranstalter
Sa 07.05.2011 10:00 - 12:00,3482.html,3482,Marianne Binder Kommunikationschefin der CVP Schweiz / Responsable de la communication du PDC suisse 031 357 33 36 / 079 686 01 31,Kulturforum Würth International Aspermontstrasse 1 Chur,Ausserordentliche Delegiertenversammlung der CVP Schweiz zur Lancierung der Familieninitiativen,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-3482.html,CVP Schweiz
