Beschreibung,Datum,File,ID,Ort,Sonstiges,URL,Veranstalter
Medienkonferenz des Bundesrates Die Medienkonferenz wird auf www.admin.ch live übertragen.,So 28.02.2016,5867.html,5867,Bern,Links Abstimmungsvorlagen für den 28. Februar 2016 Medienkonferenz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5867.html,Der Bundesrat
