"Datum
           
           Zeit",File,ID,Kontakt,Ort,TITLE,URL,Veranstalter
Sa 25.08.2007 12:30,712.html,712,Hubert Zurkinden Generalsektretär / secrétaire général 031 312 66 60,Universität / Université 2000 Neuenburg,Delegiertenversammlung,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-712.html,Grüne - Les Verts
