"Datum
           
           Zeit",File,ID,Kontakt,Ort,Sonstiges,TITLE,URL,Veranstalter
Mi 13.01.2010 15:00,2541.html,2541,Linda Shepard 079 544 48 16,Parlamentsgebäude 3003 Bern,"Attachments Programm (PDF, 32 kB)",Neujahrsempfang,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2541.html,Eidgenössisches Departement für auswärtige Angelegenheiten
