Beschreibung,Datum,File,ID,Ort,TITLE,URL,Veranstalter
-,Mi 22.06.2016,5989.html,5989,Bern,Keine Medienkonferenz zur Bundesratssitzung,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5989.html,Der Bundesrat
