"Datum
           
           Zeit",File,ID,Kontakt,Ort,TITLE,URL,Veranstalter
Mi 23.07.2008 10:30 - 11:30,1368.html,1368,Catherine Weber grundrechte.ch 031 312 40 30,Vatter Business Center 4. Stock Bärenplatz 2 3011 Bern 3011 Bern,Grundrechte,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1368.html,Verein Grundrechte
