"Datum
           
           Zeit",File,ID,Kontakt,Ort,Sonstiges,TITLE,URL,Veranstalter
Di 15.07.2008 10:30,1363.html,1363,Damien Cottier FDP Schweiz / PRD Suisse 031 320 35 35,"Medienzentrum Bundeshaus, Konferenzsaal Centre de presse du Palais fédéral, salle de conférences Bern","Attachments Einladung an die Medien (PDF, 616 kB)",Freisinnige und Liberale: Gründung einer neuen nationalen Partei,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1363.html,Union der Freisinnigen und Liberalen
