"Datum
           
           Zeit",File,ID,Kontakt,Ort,TITLE,URL,Veranstalter
Di 19.02.2008 09:30 - 10:30,990.html,990,"Patrik Ducrey, WEKO, Tel. 031 324 96 78",Medienzentrum Bundeshaus Konferenzsaal Centre de presse du Palais fédéral Salle de conférence Bern,Jahrespressekonferenz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-990.html,Wettbewerbskommission
