Beschreibung,Datum,File,ID,Ort,TITLE,URL,Veranstalter
Medienkonferenz des Bundesrates,Mi 07.11.2007,483.html,483,Medienzentrum Bern,Bundesratssitzung,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-483.html,Bundeskanzlei
