Beschreibung,"Datum
           
           Zeit",File,ID,Ort,URL,Veranstalter
Thema: Bundesanwältin/Bundesanwalt. Wahl für die Amtsdauer 2012-2015,Mi 24.08.2011 18:30,3750.html,3750,Parlamentsgebäude/Palais du Parlement Bern,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-3750.html,GK
