Beschreibung,Datum,File,ID,Ort,TITLE,URL,Veranstalter
Medienkonferenz des Bundesrates,Mi 07.05.2008,954.html,954,Medienzentrum Konferenzsaal Centre de presse du Palais fédéral Salle de conférence Bern,Bundesratssitzung,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-954.html,Bundeskanzlei
