"Datum
           
           Zeit",File,ID,Ort,TITLE,URL,Veranstalter
Mi 14.01.2009 18:00,1669.html,1669,Hallwylstrasse 15 3003 Bern,Allgemeine öffentliche Bibliotheksführung,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1669.html,Schweizerische Nationalbibliothek
