Beschreibung,Datum,File,ID,Kontakt,Ort,URL,Veranstalter
"12:15 Uhr Fototermin ab 13:15 Uhr Interviews Auf Einladung der Parlamentarischen Gruppe Tibet und der Gesellschaft Schweizerisch-Tibetische Freundschaft ( GSTF ) trifft sich der in diesem Jahr neu gewählte Kalon Tripa (tibetisch für Premierminister) Dr. Lobsang Sangay erstmals mit Mitgliedern des Schweizer Parlamentes. Mit der Änderung der Charta der Tibeter im Exil hat der aus demokratischen und freien Wahlen hervorgegangene Kalon Tripa Aufgaben und Funktionen des Dalai Lama übernommen. Daher wird von großem Interesse sein, seine Vorstellungen in Bezug auf Lösungswege für die Tibet-Frage und über aktuelle Entwicklungen in Tibet zu hören. Dr. Lobsang Sangay kann ferner über Herausforderungen und Chancen der Tibeter im Exil Auskunft geben. Für Medienschaffende gibt es die Möglichkeit, zu Beginn des Treffens um 12.15 Uhr Bilder zu machen und nach dem Treffen um 13.15 Uhr sich mit Kalon Tripa Dr. Lobsang Sangay und Mitgliedern der Parlamentarischen Gruppe Tibet wie der Nationalrätin Maya Graf (BL) über den Verlauf des Gespräches auszutauschen.",Mo 21.11.2011,3909.html,3909,Kelsang Gope Gesell­schaft Schweizerisch-Tibetische Freund­schaft GSTF Tele­fon: +41 (0)44 451 38 38,Hotel Schweizerhof Bahnhofplatz 11 3011 Bern,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-3909.html,Parlamentarischen Gruppe Tibet und Gesellschaft Schweizerisch-Tibetische Freundschaft (GSTF)
