Beschreibung,Datum,File,ID,Ort,Sonstiges,TITLE,URL,Veranstalter
-,Fr 31.08.2012,4281.html,4281,Bern,Links Medienmitteilung vom 21. August 2012,von Wattenwyl-Gespräche,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4281.html,Der Bundesrat
