Datum,File,ID,Ort,TITLE,URL,Veranstalter
Mi 06.02.2008,788.html,788,Bern,Keine Bundesratssitzung,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-788.html,Bundeskanzlei
