Beschreibung,"Datum
           
           Zeit",File,ID,Ort,TITLE,URL,Veranstalter
Massnahmenpaket zur Stärkung des Schweizerischen Finanzsystems,Mo 10.11.2008 15:00,1610.html,1610,Medienzentrum Bundeshaus 3003 Bern,FK-S,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1610.html,Parlamentsdienste
