"Datum
           
           Zeit",File,ID,Kontakt,Ort,URL,Veranstalter
Mo 04.06.2007 09:30,569.html,569,Therese Schmid; schmid at travailsuisse.ch,Hotel Kreuz Zeughausgasse 41 3011 Bern,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-569.html,Travail.Suisse
