Beschreibung,Datum,File,ID,Ort,TITLE,URL,Veranstalter
Medienkonferenz des Bundesrates,So 17.06.2007,599.html,599,Medienzentrum Bundeshaus Centre de presse du Palais fédéral Bern,Eidgenössiche Volksabstimmung,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-599.html,Bundeskanzlei
