"Datum
           
           Zeit",File,ID,Kontakt,Ort,TITLE,URL,Veranstalter
Di 18.03.2008 14:00,1137.html,1137,Service d'information du DFAE Informationsdienst EDA 031 322 31 53,"Medienzentrum Bundeshaus, Konferenzsaal Centre de presse du Palais fédéral, salle de conférence Bern",Medienkonferenz mit Bundesrätin Micheline Calmy-Rey,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1137.html,Eidgenössisches Departement für auswärtige Angelegenheiten
