Beschreibung,Datum,File,ID,Ort,TITLE,URL,Veranstalter
-,Mi 23.04.2014,4873.html,4873,Bern,Keine Bundesratssitzung,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4873.html,Der Bundesrat
