"Datum
           
           Zeit",File,ID,Ort,TITLE,URL,Veranstalter
Fr 03.11.2006 14:30,134.html,134,Bienne Berne,Le Conseiller fédéral Couchepin prononce à 14h30 un discours à l'occasion du séminaire de la Commission fédérale pour l'enfance et la jeunesse à Bienne.,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-134.html,Département fédéral de l'intérieur
