"Datum
           
           Zeit",File,ID,Ort,TITLE,URL,Veranstalter
Di 29.04.2008 09:00 - 10:00,1213.html,1213,"Medienzentrum Bundeshaus, Konferenzsaal Centre de presse du Palais fédéral, salle de conférences 3000 Bern",Medienkonferenz mit UNO-Generalsekretär Ban Ki-moon,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1213.html,Eidgenössisches Departement für auswärtige Angelegenheiten
