Datum,File,ID,Ort,TITLE,URL,Veranstalter
Mi 09.02.2011,3019.html,3019,Bern,Keine Bundesratssitzung,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-3019.html,Der Bundesrat
