Beschreibung,"Datum
           
           Zeit",File,ID,Ort,TITLE,URL,Veranstalter
Medienkonferenz,Di 20.01.2009 14:00 - 14:30,1766.html,1766,"Medienzentrum Bundeshaus, Konferenzsaal Centre de presse du Palais fédéral, salle de conférences Bern",Personenfreizügigkeit,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1766.html,"Überparteiliches Komitee ""Personenfreizügigkeit"" / AUNS"
