"Datum
           
           Zeit",File,ID,Kontakt,Ort,Sonstiges,URL,Veranstalter
Fr 18.04.2008 08:15 Abgesagt,1180.html,1180,Sebastian Hueber Sprecher VBS / Porte-parole DDPS / Portavoce del DDPS 031 324 88 75,Waffenplatz Thun Place d'armes de Thoune Piazza d'armi di Thun Thun,"Attachments Einladung an die Medien (PDF, 71 kB)",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1180.html,"Eidgenössisches Departement für Verteidigung, Bevölkerungsschutz und Sport"
